frame_no,image_anomaly,component,component_anomaly,image_fullname,se_filenmae,colors_found,colors_in_component,time_load_t,time_component_t,time_full_t,time_load_total_dt,time_component_total_dt,time_full_dt
0484,NORMAL,PLeft,NORMAL,1751540156034697800_0484_10000010000000000,1751540156032144800_0484_10000010000000000,19,10,0.10819315910339355,0.032172441482543945,0.1403656005859375,0:00:00.108193,0:00:00.032173,0:00:00.140366
0484,NORMAL,ConvBelt,NORMAL,1751540156034697800_0484_10000010000000000,1751540156032144800_0484_10000010000000000,19,13,0.10819315910339355,0.03381013870239258,0.14200329780578613,0:00:00.108193,0:00:00.033810,0:00:00.142003
0484,NORMAL,PRight,NORMAL,1751540156034697800_0484_10000010000000000,1751540156032144800_0484_10000010000000000,19,17,0.10819315910339355,0.03636002540588379,0.14455318450927734,0:00:00.108193,0:00:00.036360,0:00:00.144553
0484,NORMAL,RoboArm,NORMAL,1751540156034697800_0484_10000010000000000,1751540156032144800_0484_10000010000000000,19,13,0.10819315910339355,0.033692359924316406,0.14188551902770996,0:00:00.108193,0:00:00.033692,0:00:00.141885
0485,NORMAL,PLeft,NORMAL,1751540156224314200_0485_10000010000000000,1751540156233017300_0485_10000010000000000,18,10,0.08035159111022949,0.020589828491210938,0.10094141960144043,0:00:00.080352,0:00:00.020590,0:00:00.100942
0485,NORMAL,ConvBelt,NORMAL,1751540156224314200_0485_10000010000000000,1751540156233017300_0485_10000010000000000,18,13,0.08035159111022949,0.02992081642150879,0.11027240753173828,0:00:00.080352,0:00:00.029921,0:00:00.110273
0485,NORMAL,PRight,NORMAL,1751540156224314200_0485_10000010000000000,1751540156233017300_0485_10000010000000000,18,17,0.08035159111022949,0.042054176330566406,0.1224057674407959,0:00:00.080352,0:00:00.042054,0:00:00.122406
0485,NORMAL,RoboArm,NORMAL,1751540156224314200_0485_10000010000000000,1751540156233017300_0485_10000010000000000,18,12,0.08035159111022949,0.033869266510009766,0.11422085762023926,0:00:00.080352,0:00:00.033869,0:00:00.114221
0486,NORMAL,PLeft,NORMAL,1751540156441576800_0486_10000010000000000,1751540156433183400_0486_10000010000000000,18,10,0.07739090919494629,0.03293037414550781,0.1103212833404541,0:00:00.077391,0:00:00.032931,0:00:00.110322
0486,NORMAL,ConvBelt,NORMAL,1751540156441576800_0486_10000010000000000,1751540156433183400_0486_10000010000000000,18,13,0.07739090919494629,0.03324151039123535,0.11063241958618164,0:00:00.077391,0:00:00.033242,0:00:00.110633
0486,NORMAL,PRight,NORMAL,1751540156441576800_0486_10000010000000000,1751540156433183400_0486_10000010000000000,18,17,0.07739090919494629,0.03853249549865723,0.11592340469360352,0:00:00.077391,0:00:00.038533,0:00:00.115924
0486,NORMAL,RoboArm,NORMAL,1751540156441576800_0486_10000010000000000,1751540156433183400_0486_10000010000000000,18,12,0.07739090919494629,0.028110265731811523,0.10550117492675781,0:00:00.077391,0:00:00.028110,0:00:00.105501
0487,NORMAL,PLeft,NORMAL,1751540156629333800_0487_10000010000000000,1751540156637717600_0487_10000010000000000,18,10,0.08216333389282227,0.034844398498535156,0.11700773239135742,0:00:00.082163,0:00:00.034844,0:00:00.117007
0487,NORMAL,ConvBelt,NORMAL,1751540156629333800_0487_10000010000000000,1751540156637717600_0487_10000010000000000,18,13,0.08216333389282227,0.03798270225524902,0.12014603614807129,0:00:00.082163,0:00:00.037983,0:00:00.120146
0487,NORMAL,PRight,NORMAL,1751540156629333800_0487_10000010000000000,1751540156637717600_0487_10000010000000000,18,17,0.08216333389282227,0.03580331802368164,0.1179666519165039,0:00:00.082163,0:00:00.035803,0:00:00.117966
0487,NORMAL,RoboArm,NORMAL,1751540156629333800_0487_10000010000000000,1751540156637717600_0487_10000010000000000,18,12,0.08216333389282227,0.03238677978515625,0.11455011367797852,0:00:00.082163,0:00:00.032387,0:00:00.114550
0488,NORMAL,PLeft,NORMAL,1751540156814851900_0488_10000010000000000,1751540156831165800_0488_10000010000000000,17,10,0.07751822471618652,0.028047561645507812,0.10556578636169434,0:00:00.077519,0:00:00.028047,0:00:00.105566
0488,NORMAL,ConvBelt,NORMAL,1751540156814851900_0488_10000010000000000,1751540156831165800_0488_10000010000000000,17,13,0.07751822471618652,0.04408097267150879,0.12159919738769531,0:00:00.077519,0:00:00.044081,0:00:00.121600
0488,NORMAL,PRight,NORMAL,1751540156814851900_0488_10000010000000000,1751540156831165800_0488_10000010000000000,17,14,0.07751822471618652,0.041846513748168945,0.11936473846435547,0:00:00.077519,0:00:00.041846,0:00:00.119365
0488,NORMAL,RoboArm,NORMAL,1751540156814851900_0488_10000010000000000,1751540156831165800_0488_10000010000000000,17,11,0.07751822471618652,0.02951812744140625,0.10703635215759277,0:00:00.077519,0:00:00.029518,0:00:00.107037
0489,NORMAL,PLeft,NORMAL,1751540157016048500_0489_10000010000000000,1751540157029815700_0489_10000010000000000,17,10,0.07935786247253418,0.03095269203186035,0.11031055450439453,0:00:00.079358,0:00:00.030953,0:00:00.110311
0489,NORMAL,ConvBelt,NORMAL,1751540157016048500_0489_10000010000000000,1751540157029815700_0489_10000010000000000,17,13,0.07935786247253418,0.0446319580078125,0.12398982048034668,0:00:00.079358,0:00:00.044633,0:00:00.123991
0489,NORMAL,PRight,NORMAL,1751540157016048500_0489_10000010000000000,1751540157029815700_0489_10000010000000000,17,14,0.07935786247253418,0.04422569274902344,0.12358355522155762,0:00:00.079358,0:00:00.044226,0:00:00.123584
0489,NORMAL,RoboArm,NORMAL,1751540157016048500_0489_10000010000000000,1751540157029815700_0489_10000010000000000,17,11,0.07935786247253418,0.035680294036865234,0.11503815650939941,0:00:00.079358,0:00:00.035680,0:00:00.115038
0490,NORMAL,PLeft,NORMAL,1751540157212658900_0490_10000010000000000,1751540157229415900_0490_10000010000000000,17,10,0.08284330368041992,0.02783823013305664,0.11068153381347656,0:00:00.082844,0:00:00.027838,0:00:00.110682
0490,NORMAL,ConvBelt,NORMAL,1751540157212658900_0490_10000010000000000,1751540157229415900_0490_10000010000000000,17,13,0.08284330368041992,0.030687808990478516,0.11353111267089844,0:00:00.082844,0:00:00.030688,0:00:00.113532
0490,NORMAL,PRight,NORMAL,1751540157212658900_0490_10000010000000000,1751540157229415900_0490_10000010000000000,17,14,0.08284330368041992,0.03705430030822754,0.11989760398864746,0:00:00.082844,0:00:00.037055,0:00:00.119899
0490,NORMAL,RoboArm,NORMAL,1751540157212658900_0490_10000010000000000,1751540157229415900_0490_10000010000000000,17,11,0.08284330368041992,0.03650355339050293,0.11934685707092285,0:00:00.082844,0:00:00.036503,0:00:00.119347
0491,NORMAL,PLeft,NORMAL,1751540157439842500_0491_10000010000000000,1751540157426460500_0491_10000010000000000,17,10,0.08241009712219238,0.03211331367492676,0.11452341079711914,0:00:00.082410,0:00:00.032114,0:00:00.114524
0491,NORMAL,ConvBelt,NORMAL,1751540157439842500_0491_10000010000000000,1751540157426460500_0491_10000010000000000,17,13,0.08241009712219238,0.03439164161682129,0.11680173873901367,0:00:00.082410,0:00:00.034392,0:00:00.116802
0491,NORMAL,PRight,NORMAL,1751540157439842500_0491_10000010000000000,1751540157426460500_0491_10000010000000000,17,14,0.08241009712219238,0.039710044860839844,0.12212014198303223,0:00:00.082410,0:00:00.039710,0:00:00.122120
0491,NORMAL,RoboArm,NORMAL,1751540157439842500_0491_10000010000000000,1751540157426460500_0491_10000010000000000,17,11,0.08241009712219238,0.031069040298461914,0.1134791374206543,0:00:00.082410,0:00:00.031069,0:00:00.113479
0492,NORMAL,PLeft,NORMAL,1751540157635869200_0492_10000010000000000,1751540157643024600_0492_10000010000000000,18,10,0.09309101104736328,0.028273344039916992,0.12136435508728027,0:00:00.093091,0:00:00.028273,0:00:00.121364
0492,NORMAL,ConvBelt,NORMAL,1751540157635869200_0492_10000010000000000,1751540157643024600_0492_10000010000000000,18,13,0.09309101104736328,0.0317835807800293,0.12487459182739258,0:00:00.093091,0:00:00.031784,0:00:00.124875
0492,NORMAL,PRight,NORMAL,1751540157635869200_0492_10000010000000000,1751540157643024600_0492_10000010000000000,18,14,0.09309101104736328,0.03033447265625,0.12342548370361328,0:00:00.093091,0:00:00.030334,0:00:00.123425
0492,NORMAL,RoboArm,NORMAL,1751540157635869200_0492_10000010000000000,1751540157643024600_0492_10000010000000000,18,11,0.09309101104736328,0.037262916564941406,0.1303539276123047,0:00:00.093091,0:00:00.037262,0:00:00.130353
0493,NORMAL,PLeft,NORMAL,1751540157821188600_0493_10000010000000000,1751540157838818200_0493_10000010000000000,18,10,0.08626627922058105,0.023791074752807617,0.11005735397338867,0:00:00.086266,0:00:00.023791,0:00:00.110057
0493,NORMAL,ConvBelt,NORMAL,1751540157821188600_0493_10000010000000000,1751540157838818200_0493_10000010000000000,18,13,0.08626627922058105,0.042746782302856445,0.1290130615234375,0:00:00.086266,0:00:00.042746,0:00:00.129012
0493,NORMAL,PRight,NORMAL,1751540157821188600_0493_10000010000000000,1751540157838818200_0493_10000010000000000,18,17,0.08626627922058105,0.03623080253601074,0.1224970817565918,0:00:00.086266,0:00:00.036231,0:00:00.122497
0493,NORMAL,RoboArm,NORMAL,1751540157821188600_0493_10000010000000000,1751540157838818200_0493_10000010000000000,18,11,0.08626627922058105,0.030454158782958984,0.11672043800354004,0:00:00.086266,0:00:00.030454,0:00:00.116720
0494,NORMAL,PLeft,NORMAL,1751540158014898900_0494_10000010000000000,1751540158038107700_0494_10000010000000000,18,10,0.08900809288024902,0.03397822380065918,0.1229863166809082,0:00:00.089008,0:00:00.033978,0:00:00.122986
0494,NORMAL,ConvBelt,NORMAL,1751540158014898900_0494_10000010000000000,1751540158038107700_0494_10000010000000000,18,13,0.08900809288024902,0.02855968475341797,0.11756777763366699,0:00:00.089008,0:00:00.028560,0:00:00.117568
0494,NORMAL,PRight,NORMAL,1751540158014898900_0494_10000010000000000,1751540158038107700_0494_10000010000000000,18,17,0.08900809288024902,0.037262678146362305,0.12627077102661133,0:00:00.089008,0:00:00.037262,0:00:00.126270
0494,NORMAL,RoboArm,NORMAL,1751540158014898900_0494_10000010000000000,1751540158038107700_0494_10000010000000000,18,11,0.08900809288024902,0.02483391761779785,0.11384201049804688,0:00:00.089008,0:00:00.024833,0:00:00.113841
0495,NORMAL,PLeft,NORMAL,1751540158230324700_0495_10000010000000000,1751540158238687200_0495_10000010000000000,18,10,0.09029150009155273,0.03269767761230469,0.12298917770385742,0:00:00.090292,0:00:00.032698,0:00:00.122990
0495,NORMAL,ConvBelt,NORMAL,1751540158230324700_0495_10000010000000000,1751540158238687200_0495_10000010000000000,18,13,0.09029150009155273,0.04138660430908203,0.13167810440063477,0:00:00.090292,0:00:00.041386,0:00:00.131678
0495,NORMAL,PRight,NORMAL,1751540158230324700_0495_10000010000000000,1751540158238687200_0495_10000010000000000,18,17,0.09029150009155273,0.03165102005004883,0.12194252014160156,0:00:00.090292,0:00:00.031651,0:00:00.121943
0495,NORMAL,RoboArm,NORMAL,1751540158230324700_0495_10000010000000000,1751540158238687200_0495_10000010000000000,18,11,0.09029150009155273,0.029301166534423828,0.11959266662597656,0:00:00.090292,0:00:00.029302,0:00:00.119594
0496,NORMAL,PLeft,NORMAL,1751540158435586300_0496_10000010000000000,1751540158446563500_0496_10000010000000000,18,10,0.0940556526184082,0.03098320960998535,0.12503886222839355,0:00:00.094055,0:00:00.030983,0:00:00.125038
0496,NORMAL,ConvBelt,NORMAL,1751540158435586300_0496_10000010000000000,1751540158446563500_0496_10000010000000000,18,13,0.0940556526184082,0.04073691368103027,0.13479256629943848,0:00:00.094055,0:00:00.040737,0:00:00.134792
0496,NORMAL,PRight,NORMAL,1751540158435586300_0496_10000010000000000,1751540158446563500_0496_10000010000000000,18,17,0.0940556526184082,0.04042768478393555,0.13448333740234375,0:00:00.094055,0:00:00.040428,0:00:00.134483
0496,NORMAL,RoboArm,NORMAL,1751540158435586300_0496_10000010000000000,1751540158446563500_0496_10000010000000000,18,11,0.0940556526184082,0.03079056739807129,0.12484622001647949,0:00:00.094055,0:00:00.030790,0:00:00.124845
0497,NORMAL,PLeft,NORMAL,1751540158620083900_0497_10000010000000000,1751540158652222100_0497_10000010000000000,18,10,0.09702849388122559,0.022368192672729492,0.11939668655395508,0:00:00.097029,0:00:00.022368,0:00:00.119397
0497,NORMAL,ConvBelt,NORMAL,1751540158620083900_0497_10000010000000000,1751540158652222100_0497_10000010000000000,18,13,0.09702849388122559,0.03835892677307129,0.13538742065429688,0:00:00.097029,0:00:00.038359,0:00:00.135388
0497,NORMAL,PRight,NORMAL,1751540158620083900_0497_10000010000000000,1751540158652222100_0497_10000010000000000,18,17,0.09702849388122559,0.040369272232055664,0.13739776611328125,0:00:00.097029,0:00:00.040369,0:00:00.137398
0497,NORMAL,RoboArm,NORMAL,1751540158620083900_0497_10000010000000000,1751540158652222100_0497_10000010000000000,18,11,0.09702849388122559,0.032059431076049805,0.1290879249572754,0:00:00.097029,0:00:00.032060,0:00:00.129089
0498,NORMAL,PLeft,NORMAL,1751540158829447300_0498_10000010000000000,1751540158837193300_0498_10000010000000000,18,10,0.08402824401855469,0.028603315353393555,0.11263155937194824,0:00:00.084029,0:00:00.028603,0:00:00.112632
0498,NORMAL,ConvBelt,NORMAL,1751540158829447300_0498_10000010000000000,1751540158837193300_0498_10000010000000000,18,13,0.08402824401855469,0.04109907150268555,0.12512731552124023,0:00:00.084029,0:00:00.041099,0:00:00.125128
0498,NORMAL,PRight,NORMAL,1751540158829447300_0498_10000010000000000,1751540158837193300_0498_10000010000000000,18,17,0.08402824401855469,0.03402829170227051,0.1180565357208252,0:00:00.084029,0:00:00.034028,0:00:00.118057
0498,NORMAL,RoboArm,NORMAL,1751540158829447300_0498_10000010000000000,1751540158837193300_0498_10000010000000000,18,11,0.08402824401855469,0.03978753089904785,0.12381577491760254,0:00:00.084029,0:00:00.039787,0:00:00.123816
0499,NORMAL,PLeft,NORMAL,1751540159015561000_0499_10000010000000000,1751540159034817800_0499_10000010000000000,18,10,0.07200932502746582,0.031087398529052734,0.10309672355651855,0:00:00.072010,0:00:00.031087,0:00:00.103097
0499,NORMAL,ConvBelt,NORMAL,1751540159015561000_0499_10000010000000000,1751540159034817800_0499_10000010000000000,18,13,0.07200932502746582,0.032439231872558594,0.10444855690002441,0:00:00.072010,0:00:00.032439,0:00:00.104449
0499,NORMAL,PRight,NORMAL,1751540159015561000_0499_10000010000000000,1751540159034817800_0499_10000010000000000,18,17,0.07200932502746582,0.035881996154785156,0.10789132118225098,0:00:00.072010,0:00:00.035882,0:00:00.107892
0499,NORMAL,RoboArm,NORMAL,1751540159015561000_0499_10000010000000000,1751540159034817800_0499_10000010000000000,18,11,0.07200932502746582,0.0364227294921875,0.10843205451965332,0:00:00.072010,0:00:00.036423,0:00:00.108433
0500,NORMAL,PLeft,NORMAL,1751540159230500000_0500_10000010000000000,1751540159230889000_0500_10000010000000000,18,10,0.09879755973815918,0.02051234245300293,0.11930990219116211,0:00:00.098797,0:00:00.020512,0:00:00.119309
0500,NORMAL,ConvBelt,NORMAL,1751540159230500000_0500_10000010000000000,1751540159230889000_0500_10000010000000000,18,13,0.09879755973815918,0.03987383842468262,0.1386713981628418,0:00:00.098797,0:00:00.039873,0:00:00.138670
0500,NORMAL,PRight,NORMAL,1751540159230500000_0500_10000010000000000,1751540159230889000_0500_10000010000000000,18,17,0.09879755973815918,0.033364057540893555,0.13216161727905273,0:00:00.098797,0:00:00.033364,0:00:00.132161
0500,NORMAL,RoboArm,NORMAL,1751540159230500000_0500_10000010000000000,1751540159230889000_0500_10000010000000000,18,11,0.09879755973815918,0.02799201011657715,0.12678956985473633,0:00:00.098797,0:00:00.027992,0:00:00.126789
0501,NORMAL,PLeft,NORMAL,1751540159415679200_0501_10000010000000000,1751540159413771000_0501_10000010000000000,18,10,0.0754537582397461,0.0360109806060791,0.1114647388458252,0:00:00.075454,0:00:00.036011,0:00:00.111465
0501,NORMAL,ConvBelt,NORMAL,1751540159415679200_0501_10000010000000000,1751540159413771000_0501_10000010000000000,18,13,0.0754537582397461,0.03355526924133301,0.1090090274810791,0:00:00.075454,0:00:00.033555,0:00:00.109009
0501,NORMAL,PRight,NORMAL,1751540159415679200_0501_10000010000000000,1751540159413771000_0501_10000010000000000,18,17,0.0754537582397461,0.03412055969238281,0.1095743179321289,0:00:00.075454,0:00:00.034121,0:00:00.109575
0501,NORMAL,RoboArm,NORMAL,1751540159415679200_0501_10000010000000000,1751540159413771000_0501_10000010000000000,18,11,0.0754537582397461,0.03511810302734375,0.11057186126708984,0:00:00.075454,0:00:00.035118,0:00:00.110572
0502,NORMAL,PLeft,NORMAL,1751540159634698500_0502_10000010000000000,1751540159652048900_0502_10000010000000000,18,10,0.07378554344177246,0.04169917106628418,0.11548471450805664,0:00:00.073785,0:00:00.041699,0:00:00.115484
0502,NORMAL,ConvBelt,NORMAL,1751540159634698500_0502_10000010000000000,1751540159652048900_0502_10000010000000000,18,13,0.07378554344177246,0.03750944137573242,0.11129498481750488,0:00:00.073785,0:00:00.037510,0:00:00.111295
0502,NORMAL,PRight,NORMAL,1751540159634698500_0502_10000010000000000,1751540159652048900_0502_10000010000000000,18,17,0.07378554344177246,0.04079103469848633,0.11457657814025879,0:00:00.073785,0:00:00.040791,0:00:00.114576
0502,NORMAL,RoboArm,NORMAL,1751540159634698500_0502_10000010000000000,1751540159652048900_0502_10000010000000000,18,11,0.07378554344177246,0.029605627059936523,0.10339117050170898,0:00:00.073785,0:00:00.029606,0:00:00.103391
0503,NORMAL,PLeft,NORMAL,1751540159816061200_0503_10000010000000000,1751540159840692100_0503_10000010000000000,18,10,0.10423684120178223,0.03041696548461914,0.13465380668640137,0:00:00.104237,0:00:00.030417,0:00:00.134654
0503,NORMAL,ConvBelt,NORMAL,1751540159816061200_0503_10000010000000000,1751540159840692100_0503_10000010000000000,18,13,0.10423684120178223,0.03416585922241211,0.13840270042419434,0:00:00.104237,0:00:00.034166,0:00:00.138403
0503,NORMAL,PRight,NORMAL,1751540159816061200_0503_10000010000000000,1751540159840692100_0503_10000010000000000,18,17,0.10423684120178223,0.039337873458862305,0.14357471466064453,0:00:00.104237,0:00:00.039338,0:00:00.143575
0503,NORMAL,RoboArm,NORMAL,1751540159816061200_0503_10000010000000000,1751540159840692100_0503_10000010000000000,18,11,0.10423684120178223,0.029030561447143555,0.13326740264892578,0:00:00.104237,0:00:00.029031,0:00:00.133268
0504,NORMAL,PLeft,NORMAL,1751540160005396500_0504_10000010000000000,1751540160031679900_0504_10000010000000000,18,10,0.08745026588439941,0.031867027282714844,0.11931729316711426,0:00:00.087450,0:00:00.031867,0:00:00.119317
